path,kind,exists,size_bytes,file_count,classification,cleanup_recommendation,reason,regeneration_command,referenced_by
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/labels_maps_rgb/000000.ppm,file,true,921615,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/labels_maps_rgb/000001.ppm,file,true,921615,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/labels_maps_rgb/000002.ppm,file,true,921615,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/metadata,directory,true,3855,3,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/metadata/000000.json,file,true,1285,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/metadata/000001.json,file,true,1285,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/metadata/000002.json,file,true,1285,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/semantic_decoded,directory,true,921645,3,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/semantic_decoded/000000.pgm,file,true,307215,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/semantic_decoded/000001.pgm,file,true,307215,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_nw/semantic_decoded/000002.pgm,file,true,307215,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se,directory,true,8298441,15,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/colored_maps,directory,true,2764845,3,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/colored_maps/000000.ppm,file,true,921615,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/colored_maps/000001.ppm,file,true,921615,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/colored_maps/000002.ppm,file,true,921615,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/gazebo_instance_count,directory,true,1843251,3,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/gazebo_instance_count/000000.pgm,file,true,614417,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/gazebo_instance_count/000001.pgm,file,true,614417,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/gazebo_instance_count/000002.pgm,file,true,614417,,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_corner_se/labels_maps_rgb,directory,true,2764845,3,keep_validated_output,keep,Validated panoptic capture output used by the current pilot and linked by the dataset index.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
